what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415819412945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415819413320
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415819413912
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415819418453
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415819438159
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415819438892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415819452281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820657657
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820658469
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820662239
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820664806
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820664994
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820673696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820690083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820708818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415820709005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820713987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820714549
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820714861
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820718027
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820733815
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820740857
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820747652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820749422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820749796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820750828
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820755647
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820755772
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820778080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820783766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820796199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415820796245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820798975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820835747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415820835872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820838804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820839257
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820839881
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820846570
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820852530
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820860285
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820866997
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820881565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415820902461
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820902899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820904553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820904868
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820906896
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820907099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415820925166
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820925855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820929012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820929355
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820930120
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820930322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415820949482
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820949763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820951498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820951778
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820952502
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820952924
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820953022
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820954413
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820957809
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820958012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415820963514
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415820964170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820965823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415820966151
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415820966915
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415820969801
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821165898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821168743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415821169744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821170916
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1415821170979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1415821170979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821173709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821175833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821175879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821178658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415821185112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415821217428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821232983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821233092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821237555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821240118
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415821240118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415821240118
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821240165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821242552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821245648
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415821245663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415821245663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821248475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821303541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821310751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821313872
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415821313888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415821313903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1415821320760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821330199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821330433
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821331728
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821337441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821339235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415821363042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821367599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821367693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821370205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821370423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821375596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821397344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821397391
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821399309
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821409363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821411625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821418402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415821421493
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821427926
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821430921
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821435369
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821435557
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821436867
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821437241
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821437366
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821446137
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821446433
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1415821455348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1415821459187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415821463134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415821501212
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821503396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821508703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821510593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821511419
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821519037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821520802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821527711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821527867
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821527930
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821535996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821537839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821542396
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821543818
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821547406
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821549179
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415821553611
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415821559097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821560284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821571193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821571302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821574016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821575373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415821575420
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415821580493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415821582725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822165424
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415822173764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1415822193839
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822194276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822196797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822197530
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415822198326
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415822202021
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822211873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822214167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822214495
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415822216372
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822221522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822225066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822233949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822234074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822237771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822238023
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415822239351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822243285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822411661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822450899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822454674
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822454690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822463007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822511105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822511246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822514693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822533204
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415822533968
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822546627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822548346
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415822550188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822550250
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415822550266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415822550266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822554805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822557832
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415822557832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415822557832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822566347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822595316
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1415822599369
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1415822599463
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822603146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822605128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822619084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822619147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822621970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822632761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822632839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822635320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822639333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822639396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822653586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822915704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822915930
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415822922085
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822928733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822929957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822956565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415822956668
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415822968327
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415822975191
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1415822979779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415822981089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823055620
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415823059737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823061275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823091033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415823091144
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415823118747
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415823127606
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415823127875
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415823132666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823136005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823161777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1415823161876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823170446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415823175119
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1415823178245
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1415823178515
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1415823178581
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415823180237
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1415823193948
